ts,history_list_len,plain_ibd_bytes,part_ibd_bytes
1785436914.8,0,901775360,998244352
1785436915.9,0,901775360,998244352
1785436917.0,0,901775360,998244352
1785436918.1,0,901775360,998244352
1785436919.1,0,901775360,998244352
1785436920.2,0,901775360,998244352
1785436921.3,0,901775360,998244352
1785436922.3,0,901775360,998244352
1785436923.4,0,901775360,998244352
1785436924.5,0,901775360,998244352
1785436925.6,0,901775360,1002438656
1785436926.6,0,901775360,1002438656
1785436927.7,0,901775360,1002438656
1785436928.8,0,901775360,1002438656
1785436929.8,0,901775360,1002438656
1785436930.9,1,901775360,1002438656
1785436932.0,1,901775360,1002438656
1785436933.0,1,901775360,1002438656
1785436934.1,1,901775360,1002438656
1785436935.2,1,901775360,1002438656
1785436936.2,1,901775360,1002438656
1785436937.3,1,901775360,1002438656
1785436938.4,1,901775360,1002438656
1785436939.5,1,901775360,1002438656
1785436940.5,1,901775360,1002438656
1785436941.6,1,901775360,1002438656
1785436942.7,0,901775360,1002438656
1785436943.7,0,901775360,1002438656
1785436944.8,0,901775360,1006632960
1785436945.9,0,901775360,1006632960
1785436946.9,0,901775360,1006632960
1785436948.0,0,901775360,1006632960
1785436949.1,0,901775360,1006632960
1785436950.1,0,901775360,1006632960
1785436951.2,0,901775360,1006632960
1785436952.3,0,901775360,1006632960
1785436953.4,0,901775360,1006632960
1785436954.5,0,901775360,1006632960
1785436955.5,0,901775360,1006632960
1785436956.6,0,901775360,1006632960
1785436957.7,0,901775360,1006632960
1785436958.7,0,901775360,1006632960
1785436959.8,0,901775360,1006632960
1785436960.9,0,901775360,1006632960
1785436962.0,0,901775360,1006632960
1785436963.1,0,901775360,1006632960
1785436964.1,0,901775360,1006632960
1785436965.2,0,901775360,1006632960
1785436966.3,0,901775360,1006632960
1785436967.4,0,901775360,1006632960
1785436968.4,0,901775360,1006632960
1785436969.5,0,901775360,1006632960
1785436970.6,0,901775360,1006632960
1785436971.7,0,901775360,1006632960
1785436972.8,0,901775360,1010827264
1785436973.8,0,901775360,1010827264
1785436974.9,0,901775360,1010827264
1785436976.0,0,901775360,1010827264
1785436977.0,0,901775360,1010827264
1785436978.1,0,901775360,1010827264
1785436979.2,0,901775360,1010827264
1785436980.3,0,901775360,1010827264
1785436981.3,0,901775360,1010827264
1785436982.4,0,901775360,1010827264
1785436983.5,0,901775360,1010827264
1785436984.6,0,901775360,1010827264
1785436985.7,0,901775360,1010827264
1785436986.7,0,901775360,1010827264
1785436987.8,0,901775360,1010827264
1785436988.9,0,901775360,1010827264
1785436990.0,0,901775360,1010827264
1785436991.1,0,901775360,1010827264
1785436992.1,0,901775360,1010827264
1785436993.2,0,901775360,1010827264
1785436994.3,0,901775360,1010827264
1785436995.4,0,901775360,1010827264
1785436996.5,0,901775360,1010827264
1785436997.5,0,901775360,1010827264
1785436998.6,0,901775360,1010827264
1785436999.7,0,901775360,1010827264
1785437000.8,0,901775360,1010827264
1785437001.8,0,901775360,1010827264
1785437002.9,0,901775360,1010827264
1785437004.0,0,901775360,1010827264
1785437005.1,0,901775360,1010827264
1785437006.1,0,901775360,1015021568
1785437007.2,0,901775360,1015021568
1785437008.3,0,901775360,1015021568
1785437009.3,0,901775360,1015021568
1785437010.4,0,901775360,1015021568
1785437011.5,0,901775360,1015021568
1785437012.7,0,901775360,1015021568
1785437013.7,0,901775360,1015021568
1785437014.8,0,901775360,1015021568
1785437015.9,0,901775360,1015021568
1785437017.0,0,901775360,1015021568
1785437018.0,0,901775360,1015021568
1785437019.1,0,901775360,1015021568
1785437020.2,0,901775360,1015021568
1785437021.3,0,901775360,1015021568
1785437022.4,0,901775360,1015021568
1785437023.4,1,901775360,1015021568
1785437024.5,1,901775360,1015021568
1785437025.6,1,901775360,1019215872
1785437026.7,1,901775360,1019215872
1785437027.7,1,901775360,1019215872
1785437028.8,1,901775360,1019215872
1785437029.9,1,901775360,1019215872
1785437031.0,1,901775360,1019215872
1785437032.1,1,901775360,1019215872
1785437033.1,1,901775360,1019215872
1785437034.2,1,901775360,1019215872
1785437035.3,0,901775360,1019215872
1785437036.4,0,901775360,1019215872
1785437037.4,0,901775360,1019215872
1785437038.5,0,901775360,1019215872
1785437039.6,0,901775360,1023410176
1785437040.6,0,901775360,1023410176
1785437041.7,0,901775360,1023410176
1785437042.8,0,901775360,1023410176
1785437043.9,0,901775360,1023410176
1785437045.0,0,901775360,1023410176
1785437046.1,0,901775360,1023410176
1785437047.2,0,901775360,1023410176
1785437048.2,0,901775360,1023410176
1785437049.3,0,901775360,1023410176
1785437050.4,0,901775360,1023410176
1785437051.4,0,901775360,1027604480
1785437052.5,0,901775360,1027604480
