tbl,run,null_frac
req_log_spread,218,0.9998999834060669
req_log_spread,219,0.9998000264167786
req_log_spread,220,0.999833345413208
req_log_spread,221,0.9997000098228455
req_log_spread,222,0.9997666478157043
req_log_spread,223,0.999833345413208
req_log_spread,224,0.9997666478157043
req_log_spread,225,0.999833345413208
req_log_spread,226,0.9999333620071411
req_log_spread,227,0.9997000098228455
req_log_spread,228,0.9997000098228455
req_log_spread,229,0.9998666644096375
req_log_spread,230,0.9998666644096375
req_log_spread,231,0.9998000264167786
req_log_spread,232,0.9998666644096375
req_log_spread,233,0.9998666644096375
req_log_spread,234,0.9998666644096375
req_log_spread,235,0.9999333620071411
req_log_spread,236,0.999833345413208
req_log_spread,237,0.999833345413208
req_log_spread,238,0.9997000098228455
req_log_spread,239,0.9999333620071411
req_log_spread,240,0.9998000264167786
req_log_spread,241,0.9997666478157043
req_log_spread,242,0.9997666478157043
req_log_spread,243,0.9997666478157043
req_log_spread,244,0.999833345413208
req_log_spread,245,0.9998666644096375
req_log_spread,246,0.9998999834060669
req_log_spread,247,0.999833345413208
req_log_spread,248,0.999833345413208
req_log_spread,249,0.9998666644096375
req_log_spread,250,0.9998000264167786
req_log_spread,251,0.9998000264167786
req_log_spread,252,0.9997000098228455
req_log_spread,253,0.9997666478157043
req_log_spread,254,0.9997333288192749
req_log_spread,255,0.9999333620071411
req_log_spread,256,0.9998000264167786
req_log_spread,257,0.9998000264167786
req_log_spread,258,0.9997666478157043
req_log_spread,259,0.999833345413208
req_log_spread,260,0.9997000098228455
req_log_spread,261,0.9997666478157043
req_log_spread,262,0.9997666478157043
req_log_spread,263,0.999833345413208
req_log_spread,264,0.9998666644096375
req_log_spread,265,0.9998666644096375
req_log_spread,266,0.9995999932289124
req_log_spread,267,0.9998000264167786
req_log_spread,268,0.9998666644096375
req_log_spread,269,0.9997333288192749
req_log_spread,270,0.9998666644096375
req_log_spread,271,0.9998666644096375
req_log_spread,272,0.9998000264167786
req_log_spread,273,0.9997333288192749
req_log_spread,274,0.9997000098228455
req_log_spread,275,0.9998000264167786
req_log_spread,276,0.999833345413208
req_log_spread,277,0.999833345413208
req_log_spread,278,0.9998999834060669
req_log_spread,279,0.999666690826416
req_log_spread,280,0.9998666644096375
req_log_spread,281,0.9998666644096375
req_log_spread,282,0.9998999834060669
req_log_spread,283,0.9997666478157043
req_log_spread,284,0.9998666644096375
req_log_spread,285,0.9998000264167786
req_log_spread,286,0.9997000098228455
req_log_spread,287,0.9998000264167786
req_log_spread,288,0.9997333288192749
req_log_spread,289,0.9997333288192749
req_log_spread,290,0.999833345413208
req_log_spread,291,0.999833345413208
req_log_spread,292,0.9998000264167786
req_log_spread,293,0.9997666478157043
req_log_spread,294,0.999833345413208
req_log_spread,295,0.9996333122253418
req_log_spread,296,0.9998000264167786
req_log_spread,297,0.9998000264167786
req_log_spread,298,0.9997666478157043
req_log_spread,299,0.9998666644096375
req_log_spread,300,0.9998666644096375
